name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Angular Gyrus,21,9.674,1.332,9.446,1.772,9.718,0
"Lateral Occipital Cortex, superior division",152,7.641,2.417,7.476,3.028,7.613,0
"Lateral Occipital Cortex, inferior division",59,12.39,2.637,11.84,2.658,12.44,0
Intracalcarine Cortex,12,26.12,3.568,24.44,5.585,26.23,0
Frontal Medial Cortex,16,22.36,1.565,22.6,1.553,22.39,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),11,14.69,1.167,15.05,1.556,14.68,0
Subcallosal Cortex,21,24.26,2.709,24.24,3.459,24.3,0
Paracingulate Gyrus,13,22.9,4.581,24.99,8.125,22.93,0
"Cingulate Gyrus, anterior division",55,22.08,6.816,19.17,7.668,23.06,39
"Cingulate Gyrus, posterior division",42,16.68,2.582,15.95,3.443,16.75,0
Precuneous Cortex,90,12.96,3.18,12.58,5.405,12.94,0
Cuneal Cortex,11,19.23,2.631,18.86,1.901,18.97,0
Frontal Orbital Cortex,56,18.54,5.181,19.81,7.824,18.56,0
"Parahippocampal Gyrus, anterior division",9,,,,,,
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,55,20.6,2.878,20.39,3.346,20.79,0
"Temporal Fusiform Cortex, anterior division",6,,,,,,
"Temporal Fusiform Cortex, posterior division",9,,,,,,
Temporal Occipital Fusiform Cortex,8,,,,,,
Occipital Fusiform Gyrus,12,15.52,2.816,15.08,4.609,15.7,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,12,11.35,2.139,11.37,3.93,11.35,0
Parietal Operculum Cortex,2,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,92,18.03,4.934,18.07,5.332,18.25,0
Left Cerebral White Matter,2100,15.72,7.016,14.61,8.711,14.73,69
Left Cerebral Cortex,2117,14.3,6.323,12.55,8.134,14.77,24
Left Lateral Ventricle,7,,,,,,
Left Thalamus,58,39.89,8.113,39.88,10.94,41.53,59
Left Caudate,12,27.88,3.645,28.72,5.665,27.93,0
Left Putamen,44,33.51,6.788,32.9,10.21,33.84,56
Left Pallidum,16,28.24,6.033,28.22,9.876,27.99,44
Brain-Stem,218,27.41,6.31,27.31,7.632,26.62,52
Left Hippocampus,13,25.04,3.231,25.23,4.094,24.93,0
Left Amygdala,13,27.28,3.814,28.97,3.878,27.21,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2059,14.87,6.662,14.14,7.989,14.28,59
Right Cerebral Cortex,2196,13.13,6.472,12.19,9.054,13.27,18
Right Lateral Ventricle,3,,,,,,
Right Thalamus,72,34.14,8.243,35.08,12.31,35.61,59
Right Caudate,7,,,,,,
Right Putamen,49,30.33,5.057,30.59,6.102,30.98,19
Right Pallidum,11,24.8,2.947,26.05,2.899,24.9,0
Right Hippocampus,20,20.77,1.806,20.66,2.184,20.77,0
Right Amygdala,2,,,,,,
Right Accumbens,1,,,,,,
