name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Middle Frontal Gyrus,25,18.12,3.86,17.55,5.12,18.05,0
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",8,,,,,,
Precentral Gyrus,57,14.44,6.35,15.79,11.14,14.50,0
Temporal Pole,89,19.31,4.08,19.11,7.11,19.29,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",11,11.26,2.77,9.62,3.96,11.28,0
"Middle Temporal Gyrus, anterior division",3,,,,,,
"Middle Temporal Gyrus, posterior division",17,11.81,3.03,10.71,4.23,11.81,0
"Middle Temporal Gyrus, temporooccipital part",7,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",6,,,,,,
Postcentral Gyrus,86,10.87,5.33,11.10,6.93,11.08,0
Superior Parietal Lobule,26,10.13,5.39,8.75,10.25,10.03,0
"Supramarginal Gyrus, anterior division",15,13.11,3.62,14.73,6.56,13.10,0
"Supramarginal Gyrus, posterior division",6,,,,,,
Angular Gyrus,11,9.19,2.66,8.10,2.39,9.21,0
"Lateral Occipital Cortex, superior division",184,9.37,5.01,9.34,8.67,10.29,0
"Lateral Occipital Cortex, inferior division",47,9.76,3.84,9.36,6.92,9.73,0
Intracalcarine Cortex,18,27.98,2.99,28.14,3.18,27.90,0
Frontal Medial Cortex,8,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),23,19.83,3.95,20.19,6.29,19.88,0
Subcallosal Cortex,25,21.45,2.35,21.58,2.81,21.42,0
Paracingulate Gyrus,44,23.84,3.33,22.43,5.01,23.86,0
"Cingulate Gyrus, anterior division",30,24.07,3.02,23.66,5.55,24.10,0
"Cingulate Gyrus, posterior division",35,28.32,4.35,27.72,7.57,28.31,0
Precuneous Cortex,112,24.42,5.68,24.86,8.49,24.64,0
Cuneal Cortex,14,29.32,5.03,27.84,1.79,30.76,16
Frontal Orbital Cortex,51,28.66,6.08,27.43,9.15,28.72,0
"Parahippocampal Gyrus, anterior division",18,28.66,6.46,30.13,7.66,27.23,0
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,95,33.75,4.46,34.15,6.11,33.86,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",31,21.79,4.07,22.27,4.92,21.95,0
Temporal Occipital Fusiform Cortex,11,23.38,2.57,23.38,3.27,23.38,0
Occipital Fusiform Gyrus,16,19.09,2.13,18.97,3.26,19.09,0
Frontal Operculum Cortex,4,,,,,,
Central Opercular Cortex,26,15.02,2.61,14.89,2.84,15.02,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,3,,,,,,
Heschl's Gyrus (includes H1 and H2),1,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,107,18.52,5.53,17.64,8.77,18.61,0
Left Cerebral White Matter,2529,22.56,8.89,21.79,11.08,21.49,67
Left Cerebral Cortex,2446,20.20,7.74,19.48,10.57,20.30,0
Left Lateral Ventricle,19,35.34,9.14,36.67,11.20,35.79,31
Left Thalamus,77,46.05,7.80,45.77,11.60,47.17,22
Left Caudate,16,32.70,5.33,33.60,3.01,32.84,0
Left Putamen,46,36.27,6.86,35.71,10.72,36.87,0
Left Pallidum,14,40.59,5.29,39.09,7.67,40.49,0
Brain-Stem,237,47.91,8.12,47.18,10.55,47.95,38
Left Hippocampus,19,28.34,6.77,27.06,10.54,28.35,0
Left Amygdala,9,,,,,,
Left Accumbens,5,,,,,,
Right Cerebral White Matter,2417,20.20,8.21,20.00,10.69,20.41,56
Right Cerebral Cortex,2517,17.62,8.46,17.15,10.99,17.80,12
Right Lateral Ventricle,28,28.58,5.17,29.31,4.97,28.22,0
Right Thalamus,78,41.70,8.22,40.49,7.54,43.37,36
Right Caudate,27,26.28,3.03,25.50,4.98,26.34,0
Right Putamen,40,35.45,6.06,33.84,7.61,36.16,0
Right Pallidum,14,38.74,5.92,37.48,6.40,38.39,22
Right Hippocampus,20,28.10,4.22,27.91,7.45,28.15,0
Right Amygdala,13,32.01,4.60,32.21,6.63,31.97,0
Right Accumbens,2,,,,,,
