name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Cingulate Gyrus, anterior division",84,76.8,33.32,64.85,35.98,57.53,80
"Cingulate Gyrus, posterior division",61,106.2,54.87,84.65,48.53,88.54,94
Precuneous Cortex,145,97.46,50.26,85.27,54.98,80.88,96
Cuneal Cortex,11,157.3,78.51,136,83.59,145.2,98
Frontal Orbital Cortex,63,44.47,26.37,42.76,31.31,40.59,62
"Parahippocampal Gyrus, anterior division",14,26.6,13.96,29.44,22.8,23.18,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,63,81.58,28.63,83.76,40.43,82.2,85
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,34.4,32.3,23.87,52.05,51.06,93
Temporal Occipital Fusiform Cortex,18,56.94,22.13,54.46,36.61,56.29,87
Occipital Fusiform Gyrus,20,61.53,27.51,55.86,28.5,62.69,90
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,95.81,36.87,87.52,46.6,78.07,89
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,127,56.36,40.18,44.23,53.12,53.2,93
Left Cerebral White Matter,1340,58.16,38.47,55.04,53.81,55.66,91
Left Cerebral Cortex,3289,65.76,46.54,56.63,48.11,52.42,96
Left Lateral Ventricle,7,,,,,,
Left Thalamus,55,91.94,35.76,88.72,49.27,88.42,81
Left Caudate,17,65.92,45.28,60.95,39.61,53.15,90
Left Putamen,25,53.4,19.82,56.91,35.48,50.3,0
Left Pallidum,0,,,,,,
Brain-Stem,45,94.27,52.14,74.62,63.92,93.53,84
Left Hippocampus,20,37.86,15.32,34.92,19.29,35.98,71
Left Amygdala,11,42.11,23.43,27.68,31.66,32.61,65
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1319,61.53,39.35,56.46,49.27,62.38,91
Right Cerebral Cortex,3344,69.71,45.09,62.79,50.36,55.21,96
Right Lateral Ventricle,3,,,,,,
Right Thalamus,51,101.6,35.88,101.9,63.83,94.84,80
Right Caudate,18,80.21,22.07,83.25,29.59,70.76,75
Right Putamen,15,69.03,16.64,65.84,19.13,64.9,0
Right Pallidum,0,,,,,,
Right Hippocampus,22,32.73,19.88,22.44,18.21,32.51,83
Right Amygdala,12,29.16,13.85,24.95,22.77,24.62,11
Right Accumbens,0,,,,,,
