name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",6,,,,,,
Temporal Occipital Fusiform Cortex,15,18.24,2.966,19.27,3.948,18.21,0
Occipital Fusiform Gyrus,20,10.63,4.304,9.75,3.492,10.69,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,10,11.36,2.784,11.77,3.696,11.36,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,117,10.28,6.174,8.719,6.087,9.955,0
Left Cerebral White Matter,1805,17.69,11.42,15.87,15.23,17.3,75
Left Cerebral Cortex,1836,15.13,10.53,12.66,15.26,15.1,34
Left Lateral Ventricle,8,,,,,,
Left Thalamus,70,43.03,10.32,42.04,16.55,47.19,56
Left Caudate,9,,,,,,
Left Putamen,46,42.45,9.412,42.26,17.18,44.9,57
Left Pallidum,14,39.55,6.46,37.96,8.875,39.16,30
Brain-Stem,222,32.01,9.906,30.46,12.78,30.84,66
Left Hippocampus,18,33.51,4.824,35.48,4.28,33.51,0
Left Amygdala,11,40.5,3.673,41.04,5.05,40.58,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1814,16.38,10.29,14.7,13.23,16.24,72
Right Cerebral Cortex,1841,13.07,9.028,11.53,13.82,13.63,16
Right Lateral Ventricle,14,23.03,5.563,23.03,6.384,22.85,0
Right Thalamus,67,43.55,10.23,41.76,12.52,47.09,55
Right Caudate,15,29.53,8.607,27.19,13.93,30.16,0
Right Putamen,41,46.13,6.306,47.04,10.38,46.1,20
Right Pallidum,13,27.99,4.684,27.25,5.144,28.24,6
Right Hippocampus,9,,,,,,
Right Amygdala,7,,,,,,
Right Accumbens,0,,,,,,
