name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, temporooccipital part",22,39.34,12.37,41.19,16.87,37.66,64
Postcentral Gyrus,68,56.71,21.75,50.57,28.38,49.53,88
Superior Parietal Lobule,36,58.67,21.78,58.03,27.29,50.94,91
"Supramarginal Gyrus, anterior division",18,56.74,22.72,50.80,21.51,48.26,88
"Supramarginal Gyrus, posterior division",15,59.44,14.84,57.04,12.90,55.28,88
Angular Gyrus,23,55.95,16.33,53.00,23.11,51.34,88
"Lateral Occipital Cortex, superior division",257,65.99,33.46,56.76,37.45,51.16,95
"Lateral Occipital Cortex, inferior division",86,46.17,24.77,43.25,27.43,37.97,95
Intracalcarine Cortex,6,,,,,,
Frontal Medial Cortex,30,33.35,24.26,31.22,32.85,30.74,81
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),32,81.39,26.60,75.73,32.93,67.58,88
Subcallosal Cortex,38,38.20,24.52,29.91,40.95,35.72,82
Paracingulate Gyrus,72,89.57,29.36,82.03,45.45,72.51,87
"Cingulate Gyrus, anterior division",106,80.84,25.40,74.37,40.16,66.80,78
"Cingulate Gyrus, posterior division",58,76.69,17.87,73.89,24.07,71.96,81
Precuneous Cortex,148,69.89,24.37,63.35,28.74,61.73,90
Cuneal Cortex,18,51.14,13.16,53.08,18.59,50.06,78
Frontal Orbital Cortex,84,45.03,17.18,46.63,21.89,43.08,61
"Parahippocampal Gyrus, anterior division",20,28.44,12.28,29.86,19.74,25.14,80
"Parahippocampal Gyrus, posterior division",10,48.85,14.36,53.22,18.18,50.15,52
Lingual Gyrus,93,54.15,13.42,53.59,14.35,52.31,72
"Temporal Fusiform Cortex, anterior division",10,28.22,10.60,27.43,14.08,25.97,7
"Temporal Fusiform Cortex, posterior division",18,46.87,14.32,46.01,15.48,44.39,81
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,23,52.06,19.40,53.96,27.79,45.62,92
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,42,72.31,15.35,71.72,20.65,67.97,65
Parietal Operculum Cortex,1,,,,,,
Planum Polare,4,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,111,59.74,22.95,57.10,28.60,52.76,93
Left Cerebral White Matter,1388,56.46,21.78,56.11,25.76,55.52,80
Left Cerebral Cortex,3341,60.81,26.37,58.09,30.05,52.73,91
Left Lateral Ventricle,23,77.73,47.28,72.16,66.43,73.49,90
Left Thalamus,50,111.04,27.58,106.38,28.04,111.42,81
Left Caudate,27,51.66,17.71,54.23,26.96,49.31,70
Left Putamen,33,73.45,15.87,73.29,23.66,70.42,31
Left Pallidum,1,,,,,,
Brain-Stem,37,68.26,25.04,66.80,28.60,58.08,69
Left Hippocampus,22,29.39,8.39,27.92,14.20,28.77,42
Left Amygdala,13,28.36,9.03,30.47,13.96,31.33,5
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1446,57.53,22.84,57.16,26.95,56.19,80
Right Cerebral Cortex,3359,63.94,28.28,60.57,31.40,55.63,91
Right Lateral Ventricle,15,126.75,31.51,126.70,35.59,121.70,77
Right Thalamus,40,93.24,20.12,91.27,27.49,90.60,63
Right Caudate,36,51.47,17.02,56.17,24.22,47.59,77
Right Putamen,40,68.92,16.29,73.09,19.33,62.93,51
Right Pallidum,1,,,,,,
Right Hippocampus,30,72.27,37.61,63.63,70.52,65.37,96
Right Amygdala,11,23.07,6.53,23.53,4.55,23.52,10
Right Accumbens,1,,,,,,
