name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Middle Temporal Gyrus, temporooccipital part",31,57.86,39.37,50.48,49.78,51.5,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,42.81,25.32,36.36,39.44,40.25,95
Postcentral Gyrus,78,98.47,65.84,76.74,70.89,65.1,97
Superior Parietal Lobule,25,62.72,55.88,35.05,69.55,40.85,98
"Supramarginal Gyrus, anterior division",24,53.15,9.838,49.97,14.63,50.8,66
"Supramarginal Gyrus, posterior division",20,75.72,55.23,55.16,33,52.15,97
Angular Gyrus,37,71.02,39.53,62.3,50.44,58.64,98
"Lateral Occipital Cortex, superior division",259,76.21,57.96,59.36,55.96,62.38,98
"Lateral Occipital Cortex, inferior division",108,34.01,25.09,29.47,29.18,30.4,94
Intracalcarine Cortex,10,111.2,28.06,101.3,52.52,110.8,81
Frontal Medial Cortex,29,8.51,7.74,7.364,10.64,7.215,63
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),29,88.56,42.11,72.01,29.75,66.75,87
Subcallosal Cortex,35,59.81,42.01,59.12,67,43.04,87
Paracingulate Gyrus,71,78.86,33.47,72.87,39.06,64.72,90
"Cingulate Gyrus, anterior division",84,81.93,35.54,69.18,38.39,61.37,80
"Cingulate Gyrus, posterior division",61,113.3,58.53,90.3,51.77,94.45,94
Precuneous Cortex,145,104,53.61,90.95,58.64,86.27,96
Cuneal Cortex,11,167.8,83.75,145.1,89.17,154.8,98
Frontal Orbital Cortex,63,47.43,28.12,45.62,33.39,43.3,62
"Parahippocampal Gyrus, anterior division",14,28.38,14.89,31.41,24.32,24.73,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,63,87.02,30.54,89.35,43.12,87.68,85
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,36.7,34.45,25.46,55.52,54.46,93
Temporal Occipital Fusiform Cortex,18,60.74,23.6,58.09,39.06,60.05,87
Occipital Fusiform Gyrus,20,65.63,29.35,59.58,30.41,66.87,90
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,102.2,39.33,93.36,49.71,83.28,89
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,127,60.11,42.86,47.18,56.67,56.75,93
Left Cerebral White Matter,1340,62.03,41.03,58.71,57.4,59.38,91
Left Cerebral Cortex,3289,70.14,49.65,60.4,51.32,55.92,96
Left Lateral Ventricle,7,,,,,,
Left Thalamus,55,98.07,38.14,94.64,52.56,94.32,81
Left Caudate,17,70.32,48.3,65.02,42.25,56.69,90
Left Putamen,25,56.96,21.15,60.7,37.85,53.66,0
Left Pallidum,0,,,,,,
Brain-Stem,45,100.6,55.62,79.6,68.19,99.77,84
Left Hippocampus,20,40.38,16.34,37.25,20.57,38.38,71
Left Amygdala,11,44.92,25,29.52,33.78,34.79,65
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1319,65.64,41.97,60.22,52.55,66.54,91
Right Cerebral Cortex,3344,74.36,48.09,66.98,53.72,58.9,96
Right Lateral Ventricle,3,,,,,,
Right Thalamus,51,108.3,38.27,108.7,68.08,101.2,80
Right Caudate,18,85.57,23.54,88.81,31.56,75.48,75
Right Putamen,15,73.63,17.76,70.24,20.41,69.22,0
Right Pallidum,0,,,,,,
Right Hippocampus,22,34.92,21.21,23.94,19.43,34.68,83
Right Amygdala,12,31.1,14.77,26.62,24.29,26.26,11
Right Accumbens,0,,,,,,
