name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Supramarginal Gyrus, posterior division",20,75.72,55.23,55.16,33,52.15,97
Angular Gyrus,38,72.28,39.75,64.81,55.8,58.67,97
"Lateral Occipital Cortex, superior division",274,76.35,57.1,60.42,55.28,62.41,98
"Lateral Occipital Cortex, inferior division",108,34.01,25.09,29.47,29.18,30.4,94
Intracalcarine Cortex,10,111.2,28.06,101.3,52.52,110.8,81
Frontal Medial Cortex,29,8.51,7.74,7.364,10.64,7.215,63
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,95.18,38.01,84.99,51.22,67.41,83
Subcallosal Cortex,35,59.81,42.01,59.12,67,43.04,87
Paracingulate Gyrus,79,82.33,33.53,74.38,47.17,64.96,89
"Cingulate Gyrus, anterior division",87,82.58,35.15,69.46,41.7,61.45,80
"Cingulate Gyrus, posterior division",61,113.3,58.53,90.3,51.77,94.45,94
Precuneous Cortex,145,104,53.61,90.95,58.64,86.27,96
Cuneal Cortex,11,167.8,83.75,145.1,89.17,154.8,98
Frontal Orbital Cortex,65,48.33,28.17,49.24,34.51,43.47,61
"Parahippocampal Gyrus, anterior division",14,28.38,14.89,31.41,24.32,24.73,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,87.01,29.86,89.08,39.28,87.68,85
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,36.7,34.45,25.46,55.52,54.46,93
Temporal Occipital Fusiform Cortex,18,60.74,23.6,58.09,39.06,60.05,87
Occipital Fusiform Gyrus,20,65.63,29.35,59.58,30.41,66.87,90
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,102.2,39.33,93.36,49.71,83.28,89
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,59.72,42.27,47,53.98,56.72,93
Left Cerebral White Matter,1874,65.11,37.97,62.56,51.17,60.08,87
Left Cerebral Cortex,3446,70.8,49.37,61.6,52.86,55.98,95
Left Lateral Ventricle,50,81.48,38.34,71.57,43.18,86.35,59
Left Thalamus,74,102.1,34.56,107.1,43.71,96.07,75
Left Caudate,21,68.06,44.73,65.02,41.48,56.75,88
Left Putamen,46,58.36,16.51,60.56,17.13,55.49,0
Left Pallidum,14,75.49,10.22,74.95,12.94,75.49,0
Brain-Stem,226,95.22,29.41,91.25,23.45,96.58,29
Left Hippocampus,20,40.38,16.34,37.25,20.57,38.38,71
Left Amygdala,11,44.92,25,29.52,33.78,34.79,65
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1874,66.28,37.07,63.2,42.83,66.61,88
Right Cerebral Cortex,3457,74.62,47.81,67.65,54.08,58.93,96
Right Lateral Ventricle,43,72.64,26.47,68.3,33.74,57.84,39
Right Thalamus,70,108.5,33,108.6,34.29,101.9,72
Right Caudate,18,85.57,23.54,88.81,31.56,75.48,75
Right Putamen,41,67.02,15.39,62.56,12.94,66.16,0
Right Pallidum,13,68.31,12.26,67.49,17.7,68.31,0
Right Hippocampus,22,34.92,21.21,23.94,19.43,34.68,83
Right Amygdala,12,31.1,14.77,26.62,24.29,26.26,11
Right Accumbens,0,,,,,,
