name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Frontal Gyrus, pars triangularis",10,31.57,8.41,30.39,11.48,33.11,77
"Inferior Frontal Gyrus, pars opercularis",21,34.68,7.378,35.62,11.8,34.8,73
Precentral Gyrus,92,36.67,9.228,38.19,10.33,36.26,90
Temporal Pole,163,29.09,7.508,28.22,9.841,28.38,63
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,41.44,8.343,39.84,14.63,42.1,89
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",42,30.01,12.41,32.14,20.81,29.57,93
"Middle Temporal Gyrus, temporooccipital part",31,35.33,6.292,36.73,8.506,35.17,86
"Inferior Temporal Gyrus, anterior division",7,,,,,,
"Inferior Temporal Gyrus, posterior division",7,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",17,24.29,8.576,21.02,14.07,25.68,88
Postcentral Gyrus,92,29.29,6.307,29.34,7.731,28.75,81
Superior Parietal Lobule,25,30.48,7.207,30.35,8.185,29,87
"Supramarginal Gyrus, anterior division",34,29.14,9.815,31.18,11.19,27.78,92
"Supramarginal Gyrus, posterior division",23,41.53,8.929,42.79,11.15,42.71,90
Angular Gyrus,44,36.98,9.757,35.99,13.88,36.44,92
"Lateral Occipital Cortex, superior division",321,34.91,12.69,35.09,16.46,0.0009621,100
"Lateral Occipital Cortex, inferior division",116,28.63,12.16,28.22,16.26,28.11,96
Intracalcarine Cortex,12,37.73,7.389,39.08,7.007,37.79,85
Frontal Medial Cortex,38,21.72,14.19,19.79,27.13,21.51,88
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),41,40.57,9.625,41.73,8.995,40.13,86
Subcallosal Cortex,41,28.27,10.19,30.24,16.87,29,70
Paracingulate Gyrus,82,44.36,8.815,45.02,12.44,44.75,79
"Cingulate Gyrus, anterior division",83,43.29,7.743,41.55,11.35,43.45,60
"Cingulate Gyrus, posterior division",70,51.43,11.82,51.95,13.64,50.85,87
Precuneous Cortex,155,42.92,9.026,43.21,12.67,41.74,90
Cuneal Cortex,15,34.47,6.361,38.73,10.51,33.4,90
Frontal Orbital Cortex,91,29.61,11.09,29.46,12.8,28.99,66
"Parahippocampal Gyrus, anterior division",18,23.37,8.271,22.43,12.03,23.15,71
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,35.33,7.733,35.63,10.99,35.28,85
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,31.36,7.723,32.49,13.04,30.27,84
Temporal Occipital Fusiform Cortex,17,36.19,7.095,37.36,11.03,35.8,72
Occipital Fusiform Gyrus,19,34.19,10.58,37.26,18.67,34.6,94
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,36.75,6.214,35.41,7.655,36.35,54
Parietal Operculum Cortex,10,45.78,4.763,46.21,1.691,45.59,52
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,32.74,14.46,33.17,20.42,0.0008599,100
Left Cerebral White Matter,2152,22.15,12.74,19.85,16.55,21.02,94
Left Cerebral Cortex,3947,32.65,12.37,33.32,16.31,0.0002198,99
Left Lateral Ventricle,47,18.27,17.32,11.69,26.44,18.2,94
Left Thalamus,68,52.27,16.82,51.05,15.48,52.74,92
Left Caudate,18,30.51,15.51,28.59,26.39,30.96,90
Left Putamen,44,42.35,8.521,42.87,8.708,41.91,75
Left Pallidum,16,27.59,7.421,27.88,11.62,27.17,49
Brain-Stem,219,24.9,6.849,24.4,9.154,24.78,62
Left Hippocampus,13,29.27,6.336,28.37,10.71,27.57,60
Left Amygdala,16,29.08,5.898,31.34,5.889,29.25,37
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2110,22.13,12.31,19.6,16.09,21.26,92
Right Cerebral Cortex,3962,34.66,12.18,35.16,16.04,0.0006398,99
Right Lateral Ventricle,34,13.56,15.89,7.292,13.22,14.26,92
Right Thalamus,81,45.96,13.25,44.51,15.82,45.79,86
Right Caudate,25,26.8,14.88,27.07,15.37,27.21,90
Right Putamen,49,39.44,8.5,40.36,11.92,38.74,67
Right Pallidum,11,23.87,3.517,24.49,3.702,24.1,0
Right Hippocampus,25,51.66,24.8,40.41,39.08,50.8,96
Right Amygdala,14,27.13,3.677,26.11,5.926,27.15,0
Right Accumbens,1,,,,,,
