name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Middle Temporal Gyrus, temporooccipital part",6,,,,,,
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",10,10.36,5.179,8.785,3.707,10.11,0
Postcentral Gyrus,31,5.437,3.24,4.876,4.542,5.428,0
Superior Parietal Lobule,16,3.957,2.362,3.358,1.499,3.961,0
"Supramarginal Gyrus, anterior division",5,,,,,,
"Supramarginal Gyrus, posterior division",5,,,,,,
Angular Gyrus,6,,,,,,
"Lateral Occipital Cortex, superior division",107,6.532,4.646,5.69,4.499,6.453,0
"Lateral Occipital Cortex, inferior division",50,11.38,5.012,10.1,8.392,11.28,0
Intracalcarine Cortex,10,25.95,4.912,25.34,8.261,26.26,0
Frontal Medial Cortex,17,12.75,20.28,0,34.81,6.482e-09,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),7,,,,,,
Subcallosal Cortex,23,37.88,12,36.03,6.394,34.26,0
Paracingulate Gyrus,10,24.12,2.478,24.34,2.469,23.92,0
"Cingulate Gyrus, anterior division",36,24.64,7.805,22,13.27,24.51,0
"Cingulate Gyrus, posterior division",34,21.17,4.529,20.58,5.61,21.17,0
Precuneous Cortex,90,13.69,7.24,13.04,9.374,14.15,0
Cuneal Cortex,7,,,,,,
Frontal Orbital Cortex,43,37.11,7.884,36.87,6.591,1.144e-05,90
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,63,31.85,8.536,30.48,8.813,36.1,54
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",6,,,,,,
Temporal Occipital Fusiform Cortex,15,19.92,3.231,20.48,3.877,19.86,0
Occipital Fusiform Gyrus,20,13.24,5.56,11.93,4.036,13.3,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,10,12.62,2.295,12.95,3.251,12.94,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,117,13.93,8.207,12.21,8.937,13.68,0
Left Cerebral White Matter,1805,21.57,14.13,19.29,18.16,7.747e-05,92
Left Cerebral Cortex,1836,17.54,14.02,14.97,16.19,2.61e-06,76
Left Lateral Ventricle,8,,,,,,
Left Thalamus,70,41.51,11.86,41.33,19.27,45.53,69
Left Caudate,9,,,,,,
Left Putamen,46,45.45,10.17,44.72,18.41,48.31,56
Left Pallidum,14,42.15,6.083,41.84,8.186,42.09,14
Brain-Stem,222,36.25,10.97,35.45,14.01,0.0001778,97
Left Hippocampus,18,33.8,4.144,35.83,2.64,33.95,0
Left Amygdala,11,38.56,3.26,39.38,4.418,38.61,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1814,20.62,13,18.78,16.56,4.7e-05,92
Right Cerebral Cortex,1841,15.27,11.38,13.81,16.16,2.266e-06,70
Right Lateral Ventricle,14,22.54,5.192,21.46,5.196,22.21,0
Right Thalamus,67,42.91,12.27,40.07,16.72,46.23,69
Right Caudate,15,30.8,8.171,28.87,11.23,31.84,0
Right Putamen,41,52.39,7.069,53.21,9.115,52.82,6
Right Pallidum,13,30.96,4.448,30.76,3.288,31.44,0
Right Hippocampus,9,,,,,,
Right Amygdala,7,,,,,,
Right Accumbens,0,,,,,,
