name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Middle Frontal Gyrus,52,95.33,24.26,90.18,25.44,91.25,85
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,65.38,25.77,72.74,43.01,69.38,70
Precentral Gyrus,78,76.30,23.02,75.44,23.12,70.87,86
Temporal Pole,130,53.89,19.54,52.39,29.11,50.06,65
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",12,67.05,14.38,67.16,14.92,65.48,56
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",34,50.33,17.71,50.74,18.92,44.87,80
"Middle Temporal Gyrus, temporooccipital part",38,59.15,14.10,55.09,22.35,55.40,77
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",5,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",23,53.11,15.75,51.76,11.78,49.85,71
Postcentral Gyrus,75,68.51,14.12,68.08,19.46,64.26,72
Superior Parietal Lobule,8,,,,,,
"Supramarginal Gyrus, anterior division",30,62.57,17.22,57.07,28.28,57.39,85
"Supramarginal Gyrus, posterior division",15,83.12,31.49,74.13,40.27,69.81,91
Angular Gyrus,22,81.31,20.90,80.51,18.06,75.10,83
"Lateral Occipital Cortex, superior division",292,76.78,29.45,73.55,31.27,68.16,93
"Lateral Occipital Cortex, inferior division",91,63.46,16.62,62.57,23.03,60.17,86
Intracalcarine Cortex,10,69.60,11.59,70.25,14.59,65.31,68
Frontal Medial Cortex,30,27.23,26.12,18.23,34.96,16.81,88
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,90.22,19.43,88.41,24.71,87.68,73
Subcallosal Cortex,47,31.05,17.25,30.10,27.79,28.91,73
Paracingulate Gyrus,51,98.98,27.62,97.25,40.80,85.05,87
"Cingulate Gyrus, anterior division",85,82.01,27.06,74.42,29.43,73.32,86
"Cingulate Gyrus, posterior division",72,92.63,19.19,90.04,19.47,89.20,70
Precuneous Cortex,163,81.82,21.03,77.43,24.64,76.16,85
Cuneal Cortex,24,54.55,13.86,58.59,23.25,48.76,83
Frontal Orbital Cortex,96,57.87,16.28,58.68,21.17,52.79,50
"Parahippocampal Gyrus, anterior division",24,35.24,10.03,35.50,12.26,34.74,18
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,79,53.79,12.25,53.43,15.69,52.32,49
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",13,42.20,11.42,42.53,12.82,41.83,15
Temporal Occipital Fusiform Cortex,12,52.55,11.83,49.27,14.96,51.62,56
Occipital Fusiform Gyrus,14,46.71,11.77,45.64,11.10,48.37,60
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,31,78.39,13.92,76.78,21.01,74.82,51
Parietal Operculum Cortex,9,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,126,78.05,25.45,76.92,30.31,66.76,93
Left Cerebral White Matter,1343,62.35,23.96,63.32,32.26,61.23,78
Left Cerebral Cortex,3621,69.84,29.12,67.27,35.79,63.48,90
Left Lateral Ventricle,31,70.16,48.36,69.93,56.23,66.09,92
Left Thalamus,57,99.73,26.64,103.74,31.95,94.83,79
Left Caudate,26,78.72,15.10,81.61,19.73,75.10,65
Left Putamen,43,88.73,16.58,89.20,20.30,85.21,33
Left Pallidum,0,,,,,,
Brain-Stem,39,68.63,24.63,69.96,33.92,63.08,61
Left Hippocampus,26,39.62,8.37,39.97,13.10,38.55,37
Left Amygdala,8,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1320,64.34,22.31,65.75,29.60,62.52,78
Right Cerebral Cortex,3488,73.02,29.05,71.57,31.79,67.56,90
Right Lateral Ventricle,11,85.43,54.52,89.19,82.35,88.91,91
Right Thalamus,64,123.97,33.40,116.68,45.47,120.72,85
Right Caudate,30,73.20,20.48,73.87,28.93,67.36,81
Right Putamen,40,85.37,21.14,89.69,16.93,82.04,61
Right Pallidum,1,,,,,,
Right Hippocampus,24,58.94,28.30,46.90,17.10,51.00,85
Right Amygdala,14,41.33,8.26,39.76,9.06,41.55,22
Right Accumbens,0,,,,,,
