name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Precentral Gyrus,91,99.07,30.72,96.96,33.25,94.72,89
Temporal Pole,150,36.53,37.06,41.65,68.68,5.361e-07,94
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",10,131,29.43,115.6,39.67,115.7,65
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",43,110,38.36,105.1,48.55,96.47,80
"Middle Temporal Gyrus, temporooccipital part",39,88.65,21.82,88.33,29.31,85.69,82
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",8,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",27,76.95,20.77,75.23,29.06,71.68,64
Postcentral Gyrus,90,94.97,34.43,87.35,34.06,83.65,92
Superior Parietal Lobule,27,107.8,38.46,94.47,40.38,90.64,89
"Supramarginal Gyrus, anterior division",29,90.19,22.41,90.73,28.73,83.39,88
"Supramarginal Gyrus, posterior division",21,120.6,53.65,104.2,38.09,107.3,95
Angular Gyrus,44,109.7,26.63,107.8,32.47,102.3,86
"Lateral Occipital Cortex, superior division",316,96.44,39.11,95.45,41.41,94.28,94
"Lateral Occipital Cortex, inferior division",115,87.74,25.37,85.39,26.97,6.679e-05,99
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,30,29.95,45.23,0,60.89,2.133e-07,91
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),44,92.72,17.91,90.54,18.97,92.88,72
Subcallosal Cortex,42,41.4,25.16,41.09,46.3,39.26,73
Paracingulate Gyrus,85,103.1,27.45,99.31,39.56,89.6,88
"Cingulate Gyrus, anterior division",104,80.5,24.09,74.71,26.23,74.43,83
"Cingulate Gyrus, posterior division",66,104.8,22.95,99.97,25.2,102.7,78
Precuneous Cortex,166,99.46,24.75,95.47,32.99,93.93,90
Cuneal Cortex,16,69.75,17.28,73.96,28.22,65.18,85
Frontal Orbital Cortex,83,71.64,26.55,73.3,32.62,6.436e-06,94
"Parahippocampal Gyrus, anterior division",17,18.77,21.08,0,35.79,2.539e-07,82
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,71,72.21,13.07,70.87,16.12,74.8,34
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",23,43.36,21.25,45.71,22.21,5.465e-06,96
Temporal Occipital Fusiform Cortex,14,60.26,15.1,54.49,16.86,57.19,46
Occipital Fusiform Gyrus,16,68.58,24.18,61.52,25.42,68.45,78
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,33,93.61,18.87,92.7,29.24,89.06,62
Parietal Operculum Cortex,8,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,98.87,38.46,94.7,47.78,85.89,96
Left Cerebral White Matter,2111,83.85,26.57,87.89,29.17,2.507e-05,97
Left Cerebral Cortex,3903,83.11,39.72,83.26,43.83,1.404e-05,99
Left Lateral Ventricle,56,79.81,42.03,83.92,61.24,70.44,90
Left Thalamus,80,101.8,24.12,103.6,24.68,97.41,73
Left Caudate,21,91.37,18.3,87.16,31.06,84.97,72
Left Putamen,45,101.6,13.73,101,12.15,98.04,0
Left Pallidum,12,90.72,5.997,89.51,8.721,90.89,0
Brain-Stem,198,89.57,17.4,93.51,22.98,85.36,0
Left Hippocampus,23,48.09,10.61,48.43,16.71,45.17,38
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2088,87.92,25.13,91.22,28.7,7.651e-05,97
Right Cerebral Cortex,3852,90.14,39.61,89.62,40.01,1.885e-05,99
Right Lateral Ventricle,49,85.91,23.76,87.9,34.92,83.27,46
Right Thalamus,78,123.3,29.21,119.6,39.56,123.4,82
Right Caudate,25,90.77,17.52,87.3,26.73,87.74,60
Right Putamen,48,99.92,15.58,100.7,15.43,98.99,0
Right Pallidum,15,88.89,10.08,86.57,9,88.3,0
Right Hippocampus,27,70.83,32.59,56.48,29,60.42,88
Right Amygdala,16,51.56,10.53,48.43,14.42,49.55,20
Right Accumbens,2,,,,,,
