name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Hippocampus,29,76.86,25.65,70.15,29.98,70.01,70
Left Amygdala,11,58.14,9.316,57.64,8.916,59.89,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2300,108.9,40.92,107.3,46.72,108.3,82
Right Cerebral Cortex,4439,110,57.17,102.5,65.45,98.29,96
Right Lateral Ventricle,46,144,71.15,133.2,85.42,138.9,87
Right Thalamus,86,175.4,63.26,161.2,60.85,163.5,90
Right Caudate,28,125.2,24.45,126.3,29.78,116.9,60
Right Putamen,53,123.2,21.55,124.7,18.88,122.5,0
Right Pallidum,14,114,5.914,113.8,6.478,114,0
Right Hippocampus,35,91.32,22.23,89.28,24.77,87.99,74
Right Amygdala,14,62.86,9.071,63.81,7.195,64.53,0
Right Accumbens,2,,,,,,
