name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Frontal Orbital Cortex,91,11.59,5.282,13.41,3.311,3.583e-06,87
"Parahippocampal Gyrus, anterior division",21,2.323,5.41,0,0,1.14e-07,31
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,80,28.03,7.147,27.08,9.414,29.71,83
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",19,7.703,7.318,4.753,12.29,2.482e-06,89
Temporal Occipital Fusiform Cortex,27,22.6,4.018,23.04,6.732,22.64,6
Occipital Fusiform Gyrus,18,19.84,8.663,17.4,11.08,19.45,84
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,17.54,4.516,17.86,6.321,17.28,43
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,24.4,9.006,25.46,11.04,24.81,93
Left Cerebral White Matter,2248,12.1,6.577,11.02,8.323,0.001021,95
Left Cerebral Cortex,4121,16.53,8.147,17.1,9.566,3.599e-05,98
Left Lateral Ventricle,61,9.863,6.706,8.558,10.83,10.59,70
Left Thalamus,84,25.53,7.982,24,11.35,25.95,77
Left Caudate,25,13.42,7.189,14.7,11.2,13.79,71
Left Putamen,51,18.39,4.342,18.04,6.856,18.8,10
Left Pallidum,17,16.48,5.848,16.34,5.498,15.94,61
Brain-Stem,231,10.5,7,9.053,10.44,1.491e-05,89
Left Hippocampus,23,17.76,4.575,18.38,5.124,17.6,34
Left Amygdala,13,17.52,2.401,17.8,2.027,17.55,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2191,9.984,6.064,9.202,7.757,0.002344,93
Right Cerebral Cortex,4129,14.61,7.93,14.32,8.475,2.77e-05,97
Right Lateral Ventricle,53,11.7,7.434,9.818,11.68,12.28,75
Right Thalamus,80,28.69,7.894,30.57,10.17,29.05,76
Right Caudate,28,11.76,4.245,11.73,6.072,11.57,27
Right Putamen,50,14.36,4.303,14.31,6.706,14.41,12
Right Pallidum,16,18.63,2.484,19.13,3.222,18.49,0
Right Hippocampus,30,20.08,4.352,18.65,6.326,19.76,10
Right Amygdala,16,13.98,4.529,13.65,7.265,14.31,0
Right Accumbens,3,,,,,,
