name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Angular Gyrus,21,12.85,1.92,12.47,2.906,12.86,0
"Lateral Occipital Cortex, superior division",152,10.2,3.608,9.924,3.667,9.915,0
"Lateral Occipital Cortex, inferior division",59,17.94,4.244,16.94,4.212,17.84,0
Intracalcarine Cortex,12,33.45,4.849,32.63,7.326,33.28,0
Frontal Medial Cortex,16,27.65,13.49,33.52,6.201,1.693e-06,91
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),11,17.34,1.242,17.73,1.463,17.33,0
Subcallosal Cortex,21,31.29,5.561,29.96,5.194,29.81,0
Paracingulate Gyrus,13,24.63,4.703,26.04,9.495,24.69,0
"Cingulate Gyrus, anterior division",55,22.1,6.899,18.96,7.617,23.02,40
"Cingulate Gyrus, posterior division",42,19.11,2.912,18.45,3.912,19.22,0
Precuneous Cortex,90,15.69,3.855,15.75,6.367,15.62,0
Cuneal Cortex,11,25.43,3.45,24.52,1.093,25.27,0
Frontal Orbital Cortex,56,22.82,7.574,24,11.69,21.86,0
"Parahippocampal Gyrus, anterior division",9,,,,,,
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,55,24.41,4.528,23.22,4.577,24.3,0
"Temporal Fusiform Cortex, anterior division",6,,,,,,
"Temporal Fusiform Cortex, posterior division",9,,,,,,
Temporal Occipital Fusiform Cortex,8,,,,,,
Occipital Fusiform Gyrus,12,20.66,3.365,20.44,3.816,20.91,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,12,13.49,2.314,13.06,4.046,13.51,0
Parietal Operculum Cortex,2,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,92,26.85,7.404,26.55,8.833,27.08,0
Left Cerebral White Matter,2100,20.02,8.243,18.89,9.631,19.96,63
Left Cerebral Cortex,2117,18,8.485,16.55,8.977,1.395e-05,86
Left Lateral Ventricle,7,,,,,,
Left Thalamus,58,41.75,10.2,41.34,14.28,43.13,73
Left Caudate,12,25.04,3.424,26.16,4.65,25.03,0
Left Putamen,44,37.25,7.697,35.91,12.74,37.9,52
Left Pallidum,16,31.53,6.17,31.85,9.083,31.45,30
Brain-Stem,218,33.11,8.313,33.05,9.62,31.74,58
Left Hippocampus,13,29.02,3.379,29.64,4.067,29,0
Left Amygdala,13,29.43,3.912,30.66,4.702,29.42,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2059,18.73,8.268,17.83,9.888,18.48,55
Right Cerebral Cortex,2196,16.41,8.818,15.4,10.84,1.646e-05,84
Right Lateral Ventricle,3,,,,,,
Right Thalamus,72,33.99,9.909,32.85,14.9,34.93,72
Right Caudate,7,,,,,,
Right Putamen,49,33.5,5.795,32.85,6.713,34.41,22
Right Pallidum,11,27.63,3.356,28.15,4.396,27.8,0
Right Hippocampus,20,24.07,2.063,24.38,3.178,24.05,0
Right Amygdala,2,,,,,,
Right Accumbens,1,,,,,,
