name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, temporooccipital part",20,30.25,5.843,30.85,8.378,28.62,36
Postcentral Gyrus,95,34.3,9.952,34.25,14.2,30.65,90
Superior Parietal Lobule,26,36.62,6.882,37.08,12.3,35.76,76
"Supramarginal Gyrus, anterior division",29,36.34,5.112,37.89,7.864,34.88,35
"Supramarginal Gyrus, posterior division",22,40.11,9.422,39.65,13.01,36.89,89
Angular Gyrus,32,45.29,7.839,46.6,10.32,44.6,75
"Lateral Occipital Cortex, superior division",324,40.1,12.48,40.16,16.16,0.001214,99
"Lateral Occipital Cortex, inferior division",117,33.82,14.08,35.07,14.8,4.32e-05,99
Intracalcarine Cortex,15,43.35,12.35,45.23,18.08,34.69,94
Frontal Medial Cortex,29,18.45,9.649,20.61,15.62,12.75,66
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),34,34.64,10.81,36.08,13.89,32.18,84
Subcallosal Cortex,40,25.57,8.196,27.7,11.38,24.15,25
Paracingulate Gyrus,80,46.86,6.143,46.39,7.96,47.6,14
"Cingulate Gyrus, anterior division",79,42.13,7.187,42.18,12.15,42.01,9
"Cingulate Gyrus, posterior division",74,55.92,12.72,56.59,18.69,55.68,85
Precuneous Cortex,158,45.93,10.51,46.27,15.13,42.8,89
Cuneal Cortex,15,47.96,7.062,49.78,8.739,43.87,82
Frontal Orbital Cortex,102,33.51,10.05,35.68,15.08,34.16,43
"Parahippocampal Gyrus, anterior division",20,32.2,6.393,30.15,8.461,30.72,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,69,44,10.19,44.75,15.65,41.87,85
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",15,23.67,11.64,20.36,12.4,20.62,76
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,20,28.1,10.1,28.54,15.26,25.35,89
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,10,34.75,4.856,36.13,6.124,32.03,15
Parietal Operculum Cortex,3,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,39.81,11.38,40.14,18.39,37.99,92
Left Cerebral White Matter,2101,20.51,11.38,17.69,13.93,20.03,89
Left Cerebral Cortex,3898,34.61,12.29,35.16,15.63,0.0001422,99
Left Lateral Ventricle,38,16.59,12.22,11.86,15.82,15.88,86
Left Thalamus,75,38.52,13.3,36.16,18.42,37.31,84
Left Caudate,19,35.45,4.924,33.8,7.269,35.58,0
Left Putamen,46,33.63,5.766,33.54,6.197,33.35,3
Left Pallidum,10,17.6,2.175,17.21,2.389,17.55,0
Brain-Stem,220,26.94,8.541,25.73,9.115,26.55,57
Left Hippocampus,19,49.1,11.64,46.52,20.12,48.78,79
Left Amygdala,11,31.02,4.436,31.85,1.775,30.31,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2086,22.48,11.84,19.38,14.87,21.85,89
Right Cerebral Cortex,3882,38.43,12.94,39.27,16.21,0.0002484,99
Right Lateral Ventricle,35,16.93,10.87,16.63,16.49,16.2,78
Right Thalamus,76,45.46,13.92,44.35,20.41,44.83,85
Right Caudate,21,38.05,5.497,39.55,6.736,37.75,6
Right Putamen,47,37.35,5.658,36.93,7.012,36.89,0
Right Pallidum,9,,,,,,
Right Hippocampus,30,48.04,9.539,48.87,13.88,47.84,54
Right Amygdala,13,36.97,4.482,37.18,4.952,36.12,0
Right Accumbens,2,,,,,,
