name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Cingulate Gyrus, anterior division",70,16.15,5.862,17,9.993,16.13,0
"Cingulate Gyrus, posterior division",33,21.94,5.2,22.11,8.07,22,0
Precuneous Cortex,102,19.25,3.891,19.21,5.056,19.21,0
Cuneal Cortex,11,22.97,2.471,22.72,3.534,24.55,0
Frontal Orbital Cortex,57,19.77,4.301,19.82,5.588,19.71,0
"Parahippocampal Gyrus, anterior division",7,,,,,,
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,70,28.76,4.653,29.66,6.624,29.08,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",15,13.38,2.294,14.07,2.507,13.46,0
Temporal Occipital Fusiform Cortex,14,16.48,2.254,16.36,3.25,16.4,0
Occipital Fusiform Gyrus,14,16.11,4.735,14.6,3.91,16.33,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,23,17.34,3.033,16.93,4.844,17.42,0
Parietal Operculum Cortex,1,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,115,20.66,8.793,20.24,12.19,21.34,55
Left Cerebral White Matter,2063,17,7.56,16.34,9.584,16.71,62
Left Cerebral Cortex,2315,17.22,5.851,16.81,6.667,17.73,0
Left Lateral Ventricle,14,18.55,7.858,15.92,11.1,18.34,21
Left Thalamus,79,38.65,8.811,38.3,13.35,40.07,53
Left Caudate,19,23.15,3.853,22.23,5.17,23.34,0
Left Putamen,45,35.4,6.276,35.37,6.459,35.49,32
Left Pallidum,12,24.98,3.579,24.74,5.889,25.15,0
Brain-Stem,197,27.15,6.521,26.54,8.935,26.35,37
Left Hippocampus,17,26.55,3.262,26.62,4.357,26.55,0
Left Amygdala,4,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2028,15.89,7.014,15.42,8.568,15.81,54
Right Cerebral Cortex,2333,15.46,7.099,14.11,8.676,15.86,20
Right Lateral Ventricle,4,,,,,,
Right Thalamus,78,38.98,8.912,38.5,10.98,40.03,54
Right Caudate,23,20,4.443,19.4,6.234,20.15,0
Right Putamen,48,31.67,6.809,31.6,10.47,32.04,33
Right Pallidum,15,22.59,5.634,22.36,10.67,22.16,29
Right Hippocampus,21,22.51,2.3,22.89,3.128,22.49,0
Right Amygdala,11,24.64,1.41,25.16,1.762,24.65,0
Right Accumbens,2,,,,,,
