name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Intracalcarine Cortex,12,46,9.709,48.29,10.97,46.02,87
Frontal Medial Cortex,38,26.12,19.31,30.13,37.93,2.772e-06,96
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),41,45.61,11.47,46.84,14.18,44.8,88
Subcallosal Cortex,41,34.3,10.57,35.61,14.78,34.72,60
Paracingulate Gyrus,82,43.4,10.03,44.87,15.28,42.9,85
"Cingulate Gyrus, anterior division",83,41.1,7.776,39.66,9.753,41.22,63
"Cingulate Gyrus, posterior division",70,55.39,11.84,56.21,14.54,55.36,85
Precuneous Cortex,155,49.05,10.14,49.08,14.27,48.09,89
Cuneal Cortex,15,43.25,7.937,47.1,13.53,42.25,90
Frontal Orbital Cortex,91,32.76,11.35,32.92,13.53,32.62,54
"Parahippocampal Gyrus, anterior division",18,26.06,8.541,25.66,12.69,26.28,67
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,39.71,9.088,39.61,10.75,40.13,86
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,35.39,8.337,37.46,13.96,34.55,83
Temporal Occipital Fusiform Cortex,17,40.32,7,41.36,9.417,40.06,65
Occipital Fusiform Gyrus,19,43.34,14.13,47.73,26.3,43.66,95
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,40.98,8.426,41.43,10.73,39.52,70
Parietal Operculum Cortex,10,63.34,6.587,63.52,3.899,62.58,50
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,46.02,20.08,46.46,28.96,0.0006147,100
Left Cerebral White Matter,2152,27.26,15.65,24.29,19.51,26.88,94
Left Cerebral Cortex,3947,39.38,15.91,40.25,19.85,7.391e-05,99
Left Lateral Ventricle,47,16.8,16.33,10.59,23.57,15.98,95
Left Thalamus,68,50.37,15.87,50.97,14.05,50.48,92
Left Caudate,18,25.62,13.71,24.98,24.55,24.94,91
Left Putamen,44,44.47,7.943,46.03,8.182,44.5,66
Left Pallidum,16,29.26,7.458,30.01,10.82,28.99,41
Brain-Stem,219,28.42,7.496,28.75,8.966,28.01,63
Left Hippocampus,13,32.22,6.674,31.67,11.7,30.61,55
Left Amygdala,16,29.5,5.551,31.75,4.466,29.88,24
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2110,26.68,14.71,23.89,18.66,26.13,92
Right Cerebral Cortex,3962,40.77,15.08,41.21,18.91,0.000106,99
Right Lateral Ventricle,34,12.22,15.05,6.482,11.99,11.76,93
Right Thalamus,81,42.65,12.84,42.47,17.26,41.51,88
Right Caudate,25,23.7,13.21,24.21,18.37,23.26,91
Right Putamen,49,41.13,7.742,42.84,9.128,41.05,56
Right Pallidum,11,25.29,3.854,25.02,5.091,25.59,0
Right Hippocampus,25,56.76,27.87,44.42,46.67,55.18,97
Right Amygdala,14,28.09,3.473,27.25,5.996,28.31,0
Right Accumbens,1,,,,,,
