name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Supramarginal Gyrus, posterior division",19,75.31,20.83,72.96,23.45,71.77,87
Angular Gyrus,40,55.6,23.56,55.35,28.83,53.26,92
"Lateral Occipital Cortex, superior division",286,72.19,27.13,69.63,26.74,68.42,91
"Lateral Occipital Cortex, inferior division",111,49.47,18.78,52.19,25.26,49.16,92
Intracalcarine Cortex,4,,,,,,
Frontal Medial Cortex,32,14.57,25.69,0,22.47,4.679e-08,31
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,65.8,14.13,63.29,18.01,61.7,74
Subcallosal Cortex,35,43.77,44.72,37.31,78.01,5.619e-07,95
Paracingulate Gyrus,84,60.68,19.78,57.17,22.66,58.93,82
"Cingulate Gyrus, anterior division",87,56.2,13.81,53.42,17.94,53.18,63
"Cingulate Gyrus, posterior division",77,76.14,12.93,72.86,15.04,74.63,61
Precuneous Cortex,149,64.88,13.35,63.85,16.63,63.49,71
Cuneal Cortex,13,71.25,8.079,71.36,10.89,69.54,13
Frontal Orbital Cortex,95,36.86,21.41,35.96,30.56,3.616e-06,81
"Parahippocampal Gyrus, anterior division",14,13.18,15.42,6.656,19.61,3.187e-07,72
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,58.35,15.92,56,25.47,55.44,68
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",25,21.56,14.8,18.39,22.34,1.286e-05,94
Temporal Occipital Fusiform Cortex,19,46.84,9.808,47.41,11.55,46.99,52
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,23,71.99,13.36,70.83,16.75,72.8,66
Parietal Operculum Cortex,7,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,135,77.28,17.47,78.02,20.28,75.47,78
Left Cerebral White Matter,1197,60.7,20.6,61.56,26.89,62.06,69
Left Cerebral Cortex,3595,62.05,31.93,61.88,32.9,1.822e-05,98
Left Lateral Ventricle,3,,,,,,
Left Thalamus,40,70.3,18.81,73.07,21.83,66.86,73
Left Caudate,22,51.55,25.99,61.1,47.08,53.81,85
Left Putamen,27,43.18,11.74,41.91,10.02,42.32,0
Left Pallidum,0,,,,,,
Brain-Stem,29,63.37,13.13,61.1,15.58,61.57,0
Left Hippocampus,19,36.97,9.474,39.12,14.95,35.86,54
Left Amygdala,13,32.51,7.646,31.33,13.07,32.78,20
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1144,55.88,18.91,56.76,22.86,56.16,62
Right Cerebral Cortex,3685,56.33,28.01,57.37,30.48,1.39e-05,98
Right Lateral Ventricle,14,58.31,27.34,58.85,50.57,45.47,88
Right Thalamus,43,69.28,18.5,74.12,22.44,65.24,70
Right Caudate,25,45.56,20.06,53.71,35.49,49.56,73
Right Putamen,36,42.62,8.845,42.62,11.5,42.67,0
Right Pallidum,6,,,,,,
Right Hippocampus,20,42.26,8.713,38.13,13.86,40.68,0
Right Amygdala,15,29.64,8.909,27.99,13.46,30.82,12
Right Accumbens,2,,,,,,
