name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Temporal Fusiform Cortex, posterior division",19,15.2,8.485,14.75,14.33,12.97,59
Temporal Occipital Fusiform Cortex,27,32.67,4.398,31.6,6.327,33.11,0
Occipital Fusiform Gyrus,18,40.74,7.707,39.62,12.15,42.07,35
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,31.93,7.72,32.44,10.55,31.14,24
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,39.44,14.35,41.62,17.66,37.78,88
Left Cerebral White Matter,2248,32.33,9.889,33.86,10.66,32.84,43
Left Cerebral Cortex,4121,29.86,13.82,30.66,18.15,27.5,86
Left Lateral Ventricle,61,37.61,14.47,34.04,23.22,37.1,64
Left Thalamus,84,55.48,12.73,54.42,20.39,56.79,61
Left Caudate,25,24.85,13.11,26.26,21.74,24.89,69
Left Putamen,51,27.93,5.643,29.14,7.408,27.96,0
Left Pallidum,17,32.31,2.534,32.06,3.673,32.31,0
Brain-Stem,231,38.21,5.37,38.77,6.045,38.26,0
Left Hippocampus,23,23.47,7.985,23.71,6.465,22.35,49
Left Amygdala,13,21.27,3.497,21.29,5.621,21.36,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2191,27.74,9.536,27.97,10.47,28.05,43
Right Cerebral Cortex,4129,27.05,13.12,26.31,16.42,25.53,82
Right Lateral Ventricle,53,34.37,12.87,35.85,24.69,33.98,52
Right Thalamus,80,53.24,12.39,54.48,18.66,55.03,56
Right Caudate,28,21.2,9.508,19.96,18.19,19.33,50
Right Putamen,50,23.55,5.135,24.21,5.734,23.57,0
Right Pallidum,16,28.13,2.445,28.49,2.176,28.13,0
Right Hippocampus,30,26.99,6.715,26.59,8.208,26.71,0
Right Amygdala,16,15.94,7.776,14.43,10.7,16.52,9
Right Accumbens,3,,,,,,
