name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Angular Gyrus,38,33.51,8.541,34.06,8.962,32.55,49
"Lateral Occipital Cortex, superior division",338,40.83,17.69,38.59,21.04,38.34,86
"Lateral Occipital Cortex, inferior division",121,27.92,11.92,27.22,17.6,26.88,79
Intracalcarine Cortex,17,59.65,6.747,60.01,9.049,60.2,0
Frontal Medial Cortex,40,11.54,23.28,0,5.507,1.901e-08,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),50,35.78,7.323,35.06,10.26,33.87,7
Subcallosal Cortex,46,16.37,16.53,17.18,30.74,3.378e-07,81
Paracingulate Gyrus,102,32.99,9.25,32.6,9.609,31.7,0
"Cingulate Gyrus, anterior division",113,29.33,5.691,29.02,9.038,29.58,0
"Cingulate Gyrus, posterior division",79,41.3,7.575,40.81,10.62,41,30
Precuneous Cortex,170,42.95,11.55,42.33,13.03,41.43,72
Cuneal Cortex,16,51.76,8.236,50.79,9.108,50.25,40
Frontal Orbital Cortex,91,25.62,13.63,27.35,14.33,1.114e-06,81
"Parahippocampal Gyrus, anterior division",21,4.775,14.77,0,0,2.103e-08,4
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,80,41.02,10.9,41.83,17,42.26,69
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",19,7.631,8.408,4.442,12.33,6.673e-07,76
Temporal Occipital Fusiform Cortex,27,30.44,4.453,30.03,7.162,30.74,0
Occipital Fusiform Gyrus,18,42.51,7.926,43.18,12.43,42.5,33
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,34.13,7.803,35.94,10.16,33.34,16
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,50.98,17.73,54.57,19.35,49.77,86
Left Cerebral White Matter,2248,39.37,11.4,40.66,12.37,3.103e-05,95
Left Cerebral Cortex,4121,35.93,18.77,37.11,20.79,8.194e-06,97
Left Lateral Ventricle,61,34.16,14.88,30.98,26.72,31.48,73
Left Thalamus,84,51.45,11.97,52.25,15.17,51.38,67
Left Caudate,25,22.82,12.95,23.03,18.32,22.1,72
Left Putamen,51,28.82,6.08,29.81,8.089,28.69,0
Left Pallidum,17,32.94,2.374,32.81,3.049,32.79,0
Brain-Stem,231,54.01,27.59,47.95,17.48,8.197e-06,94
Left Hippocampus,23,27.42,8.188,29.83,7.095,26.75,39
Left Amygdala,13,28.66,4.346,29.14,6.783,28.64,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2191,35.13,11.11,34.95,10.66,3.538e-05,93
Right Cerebral Cortex,4129,33.25,17.34,33.61,18.81,6.994e-06,96
Right Lateral Ventricle,53,30.69,13.26,31.6,24.66,28.41,65
Right Thalamus,80,50.4,11.39,51.97,12.27,50.81,61
Right Caudate,28,20.95,10.01,19.9,19.59,18.46,55
Right Putamen,50,25.54,5.764,26.07,5.579,25.3,0
Right Pallidum,16,29.07,3.335,28.24,4.168,28.69,0
Right Hippocampus,30,37.27,10.52,36.4,12.97,34.61,20
Right Amygdala,16,19.36,6.966,18.06,9.094,21.2,0
Right Accumbens,3,,,,,,
