name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Lateral Occipital Cortex, superior division",316,79.06,33.94,76.3,36.74,76.47,95
"Lateral Occipital Cortex, inferior division",115,69.75,16.99,65.71,23.61,66.4,86
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,30,25.94,28.76,17.3,33.86,13.75,87
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),44,94.64,18.98,92.79,22.94,95.09,74
Subcallosal Cortex,42,32.36,18.81,33.73,34.8,32.55,69
Paracingulate Gyrus,85,102.1,30.68,96.13,39.44,86.03,90
"Cingulate Gyrus, anterior division",104,81.7,24.75,75.99,27.17,74.59,83
"Cingulate Gyrus, posterior division",66,100.3,19.89,98.1,23.99,97.96,76
Precuneous Cortex,166,88.43,21.35,86.33,28.35,84.48,89
Cuneal Cortex,16,58.23,15.13,62.94,26.03,53.99,86
Frontal Orbital Cortex,83,64.77,20.86,64.49,23.18,56.25,68
"Parahippocampal Gyrus, anterior division",17,47.95,20.26,47.62,20.24,43.77,69
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,71,63.41,11.71,63.15,14.53,64.87,29
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",23,38.12,15.78,42.91,20.59,34.85,73
Temporal Occipital Fusiform Cortex,14,53.17,12.54,48.54,15.98,51.04,42
Occipital Fusiform Gyrus,16,53.69,21.85,46.61,27.97,53.24,83
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,33,84.41,14.88,81.61,20.4,81.81,55
Parietal Operculum Cortex,8,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,80.28,31.41,78.39,42.19,69.89,96
Left Cerebral White Matter,2111,70.22,22.02,73.21,27.26,71.72,67
Left Cerebral Cortex,3903,73.31,30.81,70.77,37.49,69.54,92
Left Lateral Ventricle,56,87.16,45.22,85.72,64.26,80.76,89
Left Thalamus,80,103.8,25.99,100.5,32.23,102.8,72
Left Caudate,21,98.07,14.87,98.17,23.42,94.39,52
Left Putamen,45,97.08,13.37,96.77,14.66,95.7,0
Left Pallidum,12,84.06,7.582,83.68,10.65,84.06,0
Brain-Stem,198,78.6,13.98,80.03,14.48,77.55,0
Left Hippocampus,23,44.93,10.5,47.36,17.45,42.4,42
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2088,73.32,22.83,75.72,27.67,72.08,72
Right Cerebral Cortex,3852,77.51,30.81,75.66,33.55,74.18,92
Right Lateral Ventricle,49,99.7,26.2,101.9,34.51,94.84,59
Right Thalamus,78,129.8,36.13,119.9,50.06,131.7,84
Right Caudate,25,93.4,17.13,95.94,27,91.11,57
Right Putamen,48,95.62,15.57,94.73,14.38,95.51,0
Right Pallidum,15,83.48,7.311,83.5,9.006,83.48,0
Right Hippocampus,27,66.79,30.22,52.93,28.21,57.87,88
Right Amygdala,16,52.3,10.75,49.56,14.3,50.03,22
Right Accumbens,2,,,,,,
