name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, temporooccipital part",4,,,,,,
Postcentral Gyrus,107,26.29,5.23,26.39,6.92,26.02,67
Superior Parietal Lobule,18,25.64,4.43,26.15,5.48,25.40,59
"Supramarginal Gyrus, anterior division",19,30.05,6.87,29.58,9.46,29.24,79
"Supramarginal Gyrus, posterior division",16,33.91,6.10,36.57,6.53,32.17,83
Angular Gyrus,38,27.16,6.64,27.98,5.39,26.48,85
"Lateral Occipital Cortex, superior division",217,28.71,7.48,29.88,8.31,28.21,87
"Lateral Occipital Cortex, inferior division",69,22.95,10.28,24.05,14.72,21.62,94
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,32,2.90,3.20,1.87,3.79,2.23,40
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),29,35.57,5.91,36.90,5.56,35.37,67
Subcallosal Cortex,37,18.98,11.73,18.04,17.38,16.15,91
Paracingulate Gyrus,70,33.28,8.36,33.78,13.00,33.77,78
"Cingulate Gyrus, anterior division",84,35.62,6.34,35.02,10.41,35.72,61
"Cingulate Gyrus, posterior division",55,45.48,5.99,45.69,9.20,45.34,59
Precuneous Cortex,123,34.86,6.05,35.22,8.10,34.46,73
Cuneal Cortex,11,32.43,3.01,31.61,3.86,32.33,21
Frontal Orbital Cortex,57,13.31,7.03,13.27,9.16,12.32,60
"Parahippocampal Gyrus, anterior division",13,14.56,5.69,15.18,7.67,14.31,52
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,30.19,4.57,29.98,6.05,29.95,47
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",20,13.09,7.59,10.79,11.08,12.57,84
Temporal Occipital Fusiform Cortex,28,29.50,5.66,29.87,7.68,28.73,70
Occipital Fusiform Gyrus,7,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,26,34.00,8.58,30.71,11.91,33.95,80
Parietal Operculum Cortex,6,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,119,31.83,5.87,31.71,7.79,31.15,81
Left Cerebral White Matter,2115,20.92,9.37,20.02,13.71,19.78,89
Left Cerebral Cortex,3394,27.42,11.20,29.24,13.54,26.31,92
Left Lateral Ventricle,116,14.46,11.27,11.33,14.11,13.11,89
Left Thalamus,50,27.47,9.53,27.73,15.68,27.38,81
Left Caudate,28,22.85,11.30,22.14,22.16,23.86,84
Left Putamen,29,26.08,4.44,26.72,5.91,26.70,0
Left Pallidum,7,,,,,,
Brain-Stem,191,15.68,7.97,15.80,12.49,16.78,68
Left Hippocampus,25,25.34,6.83,26.48,10.38,24.57,69
Left Amygdala,11,21.99,2.14,21.99,2.55,21.89,0
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2101,17.97,8.54,16.81,11.92,15.94,89
Right Cerebral Cortex,3493,24.39,10.02,25.54,12.63,23.68,90
Right Lateral Ventricle,86,14.23,11.04,11.20,13.81,13.03,88
Right Thalamus,55,29.18,7.46,28.64,13.06,29.01,66
Right Caudate,29,20.53,8.64,20.26,16.60,22.36,76
Right Putamen,42,22.69,3.91,22.81,6.10,23.28,0
Right Pallidum,9,,,,,,
Right Hippocampus,27,25.23,3.95,24.20,5.57,24.94,12
Right Amygdala,11,21.23,3.40,19.73,3.83,21.45,0
Right Accumbens,2,,,,,,
